time_obs,receiver_type,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
0.0005551115123125783,point,Ey,-9.142707510445444e-07,-1.0711476785547749e-23,9.142707510445444e-07,8.535431382142435e+16,91427075.10445444,91427075.10445444,False
0.0005551115123125783,point,dBzdt,1.7054888456352441e-06,1.592099092125184e-06,1.133897535100602e-07,0.07122028652042255,0.07122028652042255,0.0252163374018698,False
0.0005551115123125783,disk_average,Ex,0.000666800236091594,0.0006003947547442564,6.64054813473376e-05,0.11060303379169861,0.11060303379169861,0.07391094611855636,False
0.0005551115123125783,disk_average,Ey,7.044372490049174e-06,-1.0711476785547749e-23,7.044372490049174e-06,6.576471789168845e+17,704437249.0049174,704437249.0049174,False
0.0005551115123125783,disk_average,Hz,-0.0006967272751661546,-0.000792449880508033,9.572260534187842e-05,0.12079326112146228,0.12079326112146228,0.04355745826830157,False
0.0005551115123125783,disk_average,dBzdt,1.6859308766245288e-06,1.592099092125184e-06,9.383178449934493e-08,0.058935894733848075,0.058935894733848075,0.020866911371714845,False
0.0006938893903907228,point,Ex,0.0005626430669121875,0.0005112681381748215,5.1374928737366065e-05,0.10048529313946625,0.10048529313946625,0.05718156864025769,False
0.0006938893903907228,point,Ey,1.0411114681076278e-05,2.0607710409589188e-23,1.0411114681076278e-05,5.0520482257125344e+17,1041111468.1076279,1041111468.1076279,False
0.0006938893903907228,point,dBzdt,1.2271614511804448e-06,1.1432281663206293e-06,8.393328485981551e-08,0.07341778949511607,0.07341778949511607,0.01866561981797216,False
0.0006938893903907228,disk_average,Ex,0.0005630286008249754,0.0005112681381748215,5.176046265015395e-05,0.10123936694927611,0.10123936694927611,0.05761067743785673,False
0.0006938893903907228,disk_average,Ey,1.5837649451048178e-05,2.0607710409589188e-23,1.5837649451048178e-05,7.685302799906678e+17,1583764945.1048179,1583764945.1048179,False
0.0006938893903907228,disk_average,Hz,-0.0005614797558266087,-0.0006431891048815461,8.170934905493742e-05,0.12703783138550762,0.12703783138550762,0.037180888974753454,False
0.0006938893903907228,disk_average,dBzdt,1.2145478616427365e-06,1.1432281663206293e-06,7.131969532210719e-08,0.06238448056405294,0.06238448056405294,0.015860529236279272,False
0.0008673617379884035,point,Ex,0.0004595145759197655,0.00042384975529686044,3.5664820622905054e-05,0.08414495980521622,0.08414495980521622,0.03969582904760014,False
0.0008673617379884035,point,Ey,1.6310933428004268e-05,-4.152301920256703e-23,1.6310933428004268e-05,3.928166530577308e+17,1631093342.8004267,1631093342.8004267,False
0.0008673617379884035,point,dBzdt,8.446051319340159e-07,7.900956794341007e-07,5.450945249991519e-08,0.06899095124650868,0.06899095124650868,0.01212216010071056,False
0.0008673617379884035,disk_average,Ex,0.0004599268944099244,0.00042384975529686044,3.607713911306398e-05,0.0851177537847011,0.0851177537847011,0.04015474974347494,False
0.0008673617379884035,disk_average,Ey,1.9745415849682412e-05,-4.152301920256703e-23,1.9745415849682412e-05,4.7552938656401254e+17,1974541584.9682412,1974541584.9682412,False
0.0008673617379884035,disk_average,Hz,-0.0004467948624568319,-0.0005117641753896687,6.496931293283677e-05,0.12695166261563284,0.12695166261563284,0.029563530230765557,False
0.0008673617379884035,disk_average,dBzdt,8.369589965907942e-07,7.900956794341007e-07,4.686331715669342e-08,0.059313470983993824,0.059313470983993824,0.010421763700978236,False
0.0010842021724855044,point,Ex,0.0003653293621200877,0.0003430093446929135,2.2320017427174222e-05,0.06507116430649054,0.06507116430649054,0.024842732436442982,False
0.0010842021724855044,point,Ey,1.7419708068204913e-05,-1.7028749771705955e-23,1.7419708068204913e-05,1.0229587199142801e+18,1741970806.8204913,1741970806.8204913,False
0.0010842021724855044,point,dBzdt,5.618378070451668e-07,5.282786367474818e-07,3.355917029768496e-08,0.06352551090141151,0.06352551090141151,0.007463102572827721,False
0.0010842021724855044,disk_average,Ex,0.0003656953814838124,0.0003430093446929135,2.2686036790898893e-05,0.06613824708247834,0.06613824708247834,0.02525012105740788,False
0.0010842021724855044,disk_average,Ey,1.9447075129310757e-05,-1.7028749771705955e-23,1.9447075129310757e-05,1.1420142635264369e+18,1944707512.9310758,1944707512.9310758,False
0.0010842021724855044,disk_average,Hz,-0.0003529498320706074,-0.00040007799551777123,4.712816344716386e-05,0.11779743943720707,0.11779743943720707,0.021445122657076775,False
0.0010842021724855044,disk_average,dBzdt,5.574552585411991e-07,5.282786367474818e-07,2.9176621793717278e-08,0.05522960756723494,0.05522960756723494,0.006488483453064805,False
0.0013552527156068805,point,Ex,0.00028494229968862857,0.00027179953911536073,1.3142760573267836e-05,0.048354609489200104,0.048354609489200104,0.014628218166192574,True
0.0013552527156068805,point,Ey,1.5382074184526705e-05,7.111074029188389e-24,1.5382074184526705e-05,2.163115462079125e+18,1538207418.4526706,1538207418.4526706,False
0.0013552527156068805,point,dBzdt,3.66115040552565e-07,3.4346798666647013e-07,2.264705388609489e-08,0.0659364329872369,0.0659364329872369,0.005036396449167942,False
0.0013552527156068805,disk_average,Ex,0.0002852333881661424,0.00027179953911536073,1.3433849050781645e-05,0.04942557700614744,0.04942557700614744,0.014952206854185397,True
0.0013552527156068805,disk_average,Ey,1.6511114276881982e-05,7.111074029188389e-24,1.6511114276881982e-05,2.3218875530067364e+18,1651111427.6881983,1651111427.6881983,False
0.0013552527156068805,disk_average,Hz,-0.00027787780246556323,-0.00030802811730693225,3.0150314841369014e-05,0.0978816969858825,0.0978816969858825,0.01371955010823897,False
0.0013552527156068805,disk_average,dBzdt,3.6371888280217413e-07,3.4346798666647013e-07,2.0250896135704003e-08,0.05896006883275834,0.05896006883275834,0.004503523588688524,False
0.0016940658945086007,point,Ex,0.00021973811378968005,0.00021151703520602631,8.221078583653732e-06,0.03886721736453077,0.03886721736453077,0.009150264163505086,True
0.0016940658945086007,point,Ey,1.1976718541871499e-05,3.006559497906658e-23,1.1976718541871499e-05,3.9835295294207174e+17,1197671854.18715,1197671854.18715,False
0.0016940658945086007,point,dBzdt,2.3695592727756864e-07,2.1813143610681655e-07,1.8824491170752093e-08,0.08629884580934015,0.08629884580934015,0.004186310544700925,False
0.0016940658945086007,disk_average,Ex,0.00021995634271136872,0.00021151703520602631,8.439307505342402e-06,0.03989894949653662,0.03989894949653662,0.009393158360568062,True
0.0016940658945086007,disk_average,Ey,1.258311858317639e-05,3.006559497906658e-23,1.258311858317639e-05,4.185221876346531e+17,1258311858.3176389,1258311858.3176389,False
0.0016940658945086007,disk_average,Hz,-0.00021833199784509054,-0.0002340881195123059,1.5756121667215354e-05,0.06730850630113701,0.06730850630113701,0.00716963991461442,False
0.0016940658945086007,disk_average,dBzdt,2.3568525800844361e-07,2.1813143610681655e-07,1.7553821901627065e-08,0.08047359983927833,0.08047359983927833,0.0039037309991549413,False
0.002117582368135751,point,Ex,0.00016858663160467687,0.0001621100482866166,6.476583318060274e-06,0.03995176971762684,0.03995176971762684,0.007208597708217442,True
0.002117582368135751,point,Ey,8.526591561205424e-06,2.3971702158811645e-23,8.526591561205424e-06,3.5569403894296154e+17,852659156.1205424,852659156.1205424,False
0.002117582368135751,point,dBzdt,1.5381668862662816e-07,1.358579234828116e-07,1.7958765143816563e-08,0.13218783773100037,0.13218783773100037,0.003993784862996805,False
0.002117582368135751,disk_average,Ex,0.00016874656754688267,0.0001621100482866166,6.636519260266074e-06,0.040938358420154565,0.040938358420154565,0.007386610374746624,True
0.002117582368135751,disk_average,Ey,8.852000141063945e-06,2.3971702158811645e-23,8.852000141063945e-06,3.692687353788967e+17,885200014.1063945,885200014.1063945,False
0.002117582368135751,disk_average,Hz,-0.00017097280362271482,-0.00017595364026153966,4.980836638824839e-06,0.02830766462928111,0.02830766462928111,0.0022664717833575736,True
0.002117582368135751,disk_average,dBzdt,1.5314388907536892e-07,1.358579234828116e-07,1.7285965592557322e-08,0.12723560871106865,0.12723560871106865,0.0038441634028277927,False
0.0026469779601696886,point,Ex,0.00012912101754084695,0.00012266992116814266,6.4510963727042875e-06,0.05258906430584415,0.05258906430584415,0.007180230106526856,False
0.0026469779601696886,point,Ey,5.712645212449547e-06,1.393900713431962e-23,5.712645212449547e-06,4.0983157246431725e+17,571264521.2449547,571264521.2449547,False
0.0026469779601696886,point,dBzdt,1.0036739225505404e-07,8.326884866297182e-08,1.709854359208222e-08,0.20534141959003258,0.20534141959003258,0.003802483301635102,False
0.0026469779601696886,disk_average,Ex,0.00012923822226198385,0.00012266992116814266,6.568301093841193e-06,0.05354451222674283,0.05354451222674283,0.00731068186522249,False
0.0026469779601696886,disk_average,Ey,5.894946124857936e-06,1.393900713431962e-23,5.894946124857936e-06,4.2291004431325843e+17,589494612.4857936,589494612.4857936,False
0.0026469779601696886,disk_average,Hz,-0.0001330389289830839,-0.00013105168358579542,1.987245397288488e-06,0.01516382958932001,0.01516382958932001,0.0009042729055703854,True
